source_code,source_term,map_method,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,is_correct,mapped_rationale,overall_accuracy
35104073,Subacute combined cord degeneration,llm,140099,Subacute combined degeneration of spinal cord,exactMatch,,,,Subacute combined cord degeneration,140099,Subacute combined degeneration of spinal cord,True,"The target concept ""Subacute combined degeneration of spinal cord"" is clinically identical to the source term. It captures the same pathological process (SACD) involving the spinal cord, without adding or omitting any specificity. No other candidate provides a closer or more exact match.",0.8838451268357811
35124545,Small cell lymphocytic lymphoma,llm,4119130,Malignant lymphoma - small lymphocytic,exactMatch,,,,Small cell lymphocytic lymphoma,4119130,Malignant lymphoma - small lymphocytic,True,"Concept 4119130 ""Malignant lymphoma - small lymphocytic"" has the exact clinical meaning of small (cell) lymphocytic lymphoma (SLL); the term itself and its synonyms include ""Small lymphocytic lymphoma"". It is neither broader (still specifies the lymphocytic small-cell subtype) nor more specific (does not add stage, site, or other qualifiers) than the source term. Other candidates are either broader (general low-grade B-cell, non-Hodgkin) or represent related but distinct entities (e.g., CLL, diffuse pattern). Therefore 4119130 is the precise match.",0.8838451268357811
35205669,Urban rabies,llm,377793,Rabies,broadMatch,,,,Urban rabies,-1,no_match,True,"The source term specifies the urban (dog-maintained) form of rabies. None of the candidate concepts encode this epidemiologic qualifier. The general term “Rabies” (Concept 377793) is broader and lacks the urban specification, while other candidates (e.g., “Sylvatic rabies,” “Human rabies,” or status qualifiers such as suspected/probable/confirmed rabies) either describe different reservoirs, hosts, or add context not present in the source term. Therefore, no exact clinically equivalent standard concept is available among the candidates.",0.8838451268357811
35205805,Tinea barbae and tinea capitis,llm,135473,Dermatophytosis,broadMatch,,,,Tinea barbae and tinea capitis,-1,no_match,True,"The source term denotes the simultaneous presence of two distinct dermatophyte infections (tinea barbae AND tinea capitis). All candidate concepts are either: 1) specific to only one of the two infections (e.g., ""Tinea barbae"" or ""Tinea capitis"" alone), or 2) broader categories such as ""Dermatophytosis"" that do not preserve the explicit specification of both anatomical sites. No candidate represents exactly the combined condition, so no exact match exists.",0.8838451268357811
35205856,Cutaneous chromomycosis,llm,4080755,Cutaneous chromoblastomycosis,broadMatch,,,,Cutaneous chromomycosis,4080755,Cutaneous chromoblastomycosis,False,"The historical term ""chromomycosis"" is synonymous with ""chromoblastomycosis."" Adding the qualifier ""cutaneous"" specifies skin involvement, which is exactly captured by the SNOMED concept ""Cutaneous chromoblastomycosis"" (4080755). This concept preserves all clinical details (skin location, disease type) without adding or omitting information, making it an exact clinical equivalent. Other candidates are either subtypes (e.g., lymphocutaneous chromoblastomycosis) or unrelated fungal conditions, and therefore are not appropriate matches.",0.8838451268357811
35206544,Benign lipomatous neoplasm of intrathoracic organs,llm,433167,Lipoma of intrathoracic organs,exactMatch,,,,Benign lipomatous neoplasm of intrathoracic organs,433167,Lipoma of intrathoracic organs,True,"Concept 433167 (""Lipoma of intrathoracic organs"") is a benign lipomatous (fat) tumor located specifically within intrathoracic organs, matching both the benign lipomatous nature and the anatomical location of the source term. Other candidates are either broader (e.g., benign neoplasm of intrathoracic organs) or different in location or histology, thus violating specificity requirements.",0.8838451268357811
35206545,Benign lipomatous neoplasm of intra-abdominal organs,llm,196654,Lipoma of intra-abdominal organs,exactMatch,,,,Benign lipomatous neoplasm of intra-abdominal organs,196654,Lipoma of intra-abdominal organs,True,"Concept 196654 ""Lipoma of intra-abdominal organs"" represents a benign lipomatous tumor (lipoma and related benign adipocytic variants) located within intra-abdominal organs, matching both the histologic type (benign lipomatous neoplasm) and the anatomical location specified in the source term. It is neither broader (it retains the lipomatous nature) nor narrower (its hierarchy includes other benign lipomatous subtypes beyond simple lipoma), making it an exact clinical equivalent.",0.8838451268357811
35207115,Amnestic disorder due to known physiological condition,llm,36712678,Amnestic disorder associated with general medical condition,exactMatch,,,,Amnestic disorder due to known physiological condition,36712678,Amnestic disorder associated with general medical condition,True,"The source term describes an amnestic disorder secondary to an identified physiological (general medical) condition. Concept 36712678 ""Amnestic disorder associated with general medical condition"" captures the same etiological relationship and clinical specificity without adding or omitting details. Other candidates are either broader (e.g., ""Amnestic disorder"" without cause) or differently specified (e.g., due to drug or multiple factors). Hence concept 36712678 is the exact clinical equivalent.",0.8838451268357811
35207549,Other specified disorders of choroid,llm,432620,Disorder of choroid of eye,exactMatch,,,,disorders of choroid,432620,Disorder of choroid of eye,True,"The source term refers broadly to any pathological condition of the choroid. Concept 432620 ""Disorder of choroid of eye"" captures the same level of breadth and pathology without adding or omitting clinical detail. All other candidates are either specific subtypes (choroiditis, neoplasm, injury, etc.) or broader/non-pathological findings, and therefore do not exactly match the source term’s scope.",0.8838451268357811
35208218,"Duodenal ulcer, unspecified as acute or chronic, without hemorrhage or perforation",llm,4198381,Ulcer of duodenum,exactMatch,4209746.0,Duodenal ulcer without hemorrhage AND without perforation,exactMatch,Duodenal ulcer without hemorrhage or perforation,4209746,Duodenal ulcer without hemorrhage AND without perforation,True,"Concept 4209746 exactly represents a duodenal ulcer explicitly stated to be without hemorrhage and without perforation, matching all clinical qualifiers in the source term. Other candidates add extra specificity (acute, chronic, with/without obstruction) or differ in site/severity, so they either over-specify or mismatch. Therefore, concept 4209746 is the precise equivalent.",0.8838451268357811
35208415,Other specified diseases of the digestive system,llm,4201745,Disorder of digestive system,exactMatch,,,,diseases of the digestive system,4201745,Disorder of digestive system,True,"The source term refers to any disease/disorder affecting the digestive system. SNOMED concept 4201745 ""Disorder of digestive system"" is clinically equivalent, with synonyms that include ""Digestive system disease."" It matches the scope and specificity exactly, whereas other candidates are either narrower (e.g., intestine only), more specific (chronic, infectious, neoplastic, pregnancy-related), or non-condition contexts (history, screening, family history).",0.8838451268357811
35208562,Drug photoallergic response,llm,4286349,Drug-induced photosensitivity,exactMatch,4009034.0,Photoallergic dermatitis,exactMatch,Drug photoallergic response,-1,no_match,False,"None of the candidate concepts captures both required elements of the source term—(1) a drug etiology and (2) an explicitly photoallergic (not just phototoxic or nonspecific photosensitivity) mechanism—without adding or omitting clinical detail. The closest candidates are:
• 4286349 “Photosensitivity caused by drug” – includes phototoxic reactions and is therefore broader than the source.
• 4009034 “Photoallergic dermatitis” – matches the allergic mechanism but lacks the drug cause, so it is also broader.
All other candidates are either non-allergic, lack the photo component, or are over-specific to particular agents or clinical presentations. Hence no exact equivalent concept is available among the provided targets.",0.8838451268357811
